Date,States,Usage,DayOfYear,Month,DayOfWeek,Season,State_Encoded
2019-11-09,Meghalaya,5.9,313,11,5,3,19
2019-11-09,Mizoram,1.8,313,11,5,3,20
2019-11-09,Nagaland,2.2,313,11,5,3,21
2019-11-09,Odisha,73.3,313,11,5,3,22
2019-11-09,Pondy,6.5,313,11,5,3,23
2019-11-09,Punjab,99.0,313,11,5,3,24
2019-11-09,Rajasthan,212.4,313,11,5,3,25
2019-11-09,Sikkim,1.2,313,11,5,3,26
2019-11-09,Tamil Nadu,286.3,313,11,5,3,27
2019-11-09,Telangana,160.5,313,11,5,3,28
2019-11-09,Tripura,4.3,313,11,5,3,29
2019-11-09,UP,269.0,313,11,5,3,30
2019-11-09,Uttarakhand,32.9,313,11,5,3,31
2019-11-09,West Bengal,109.0,313,11,5,3,32
2019-11-10,Andhra Pradesh,176.0,314,11,6,3,0
2019-11-10,Arunachal Pradesh,2.0,314,11,6,3,1
2019-11-10,Assam,23.8,314,11,6,3,2
2019-11-10,Bihar,71.3,314,11,6,3,3
2019-11-10,Chandigarh,3.2,314,11,6,3,4
2019-11-10,Chhattisgarh,71.7,314,11,6,3,5
2019-11-10,DNH,18.1,314,11,6,3,6
2019-11-10,Delhi,59.9,314,11,6,3,7
2019-11-10,Goa,12.5,314,11,6,3,8
2019-11-10,Gujarat,314.2,314,11,6,3,9
2019-11-10,HP,26.8,314,11,6,3,10
2019-11-10,Haryana,114.1,314,11,6,3,11
2019-11-10,J&K,38.1,314,11,6,3,12
2019-11-10,Jharkhand,23.6,314,11,6,3,13
2019-11-10,Karnataka,173.2,314,11,6,3,14
2019-11-10,Kerala,69.7,314,11,6,3,15
2019-11-10,MP,214.7,314,11,6,3,16
2019-11-10,Maharashtra,408.4,314,11,6,3,17
2019-11-10,Manipur,2.4,314,11,6,3,18
2019-11-10,Meghalaya,5.9,314,11,6,3,19
2019-11-10,Mizoram,1.7,314,11,6,3,20
2019-11-10,Nagaland,2.1,314,11,6,3,21
2019-11-10,Odisha,78.4,314,11,6,3,22
2019-11-10,Pondy,7.6,314,11,6,3,23
2019-11-10,Punjab,98.0,314,11,6,3,24
2019-11-10,Rajasthan,214.4,314,11,6,3,25
2019-11-10,Sikkim,1.3,314,11,6,3,26
2019-11-10,Tamil Nadu,293.5,314,11,6,3,27
2019-11-10,Telangana,174.7,314,11,6,3,28
2019-11-10,Tripura,3.6,314,11,6,3,29
2019-11-10,UP,267.4,314,11,6,3,30
2019-11-10,Uttarakhand,33.0,314,11,6,3,31
2019-11-10,West Bengal,115.2,314,11,6,3,32
2019-11-11,Andhra Pradesh,173.3,315,11,0,3,0
2019-11-11,Arunachal Pradesh,2.2,315,11,0,3,1
2019-11-11,Assam,23.7,315,11,0,3,2
2019-11-11,Bihar,69.1,315,11,0,3,3
2019-11-11,Chandigarh,3.5,315,11,0,3,4
2019-11-11,Chhattisgarh,70.8,315,11,0,3,5
2019-11-11,DNH,18.1,315,11,0,3,6
2019-11-11,Delhi,62.0,315,11,0,3,7
2019-11-11,Goa,12.4,315,11,0,3,8
2019-11-11,Gujarat,314.5,315,11,0,3,9
2019-11-11,HP,27.9,315,11,0,3,10
2019-11-11,Haryana,113.3,315,11,0,3,11
2019-11-11,J&K,39.3,315,11,0,3,12
2019-11-11,Jharkhand,23.9,315,11,0,3,13
2019-11-11,Karnataka,177.3,315,11,0,3,14
2019-11-11,Kerala,70.8,315,11,0,3,15
2019-11-11,MP,218.5,315,11,0,3,16
2019-11-11,Maharashtra,414.3,315,11,0,3,17
2019-11-11,Manipur,2.4,315,11,0,3,18
2019-11-11,Meghalaya,6.0,315,11,0,3,19
2019-11-11,Mizoram,1.8,315,11,0,3,20
2019-11-11,Nagaland,2.1,315,11,0,3,21
2019-11-11,Odisha,70.4,315,11,0,3,22
2019-11-11,Pondy,7.6,315,11,0,3,23
2019-11-11,Punjab,102.6,315,11,0,3,24
2019-11-11,Rajasthan,215.3,315,11,0,3,25
2019-11-11,Sikkim,1.5,315,11,0,3,26
2019-11-11,Tamil Nadu,295.1,315,11,0,3,27
2019-11-11,Telangana,176.6,315,11,0,3,28
2019-11-11,Tripura,4.0,315,11,0,3,29
2019-11-11,UP,268.7,315,11,0,3,30
2019-11-11,Uttarakhand,33.7,315,11,0,3,31
2019-11-11,West Bengal,115.8,315,11,0,3,32
2019-11-12,Andhra Pradesh,171.9,316,11,1,3,0
2019-11-12,Arunachal Pradesh,2.1,316,11,1,3,1
2019-11-12,Assam,23.5,316,11,1,3,2
2019-11-12,Bihar,69.7,316,11,1,3,3
2019-11-12,Chandigarh,3.4,316,11,1,3,4
2019-11-12,Chhattisgarh,71.2,316,11,1,3,5
2019-11-12,DNH,18.0,316,11,1,3,6
2019-11-12,Delhi,63.2,316,11,1,3,7
2019-11-12,Goa,12.4,316,11,1,3,8
2019-11-12,Gujarat,309.8,316,11,1,3,9
2019-11-12,HP,28.5,316,11,1,3,10
2019-11-12,Haryana,114.0,316,11,1,3,11
2019-11-12,J&K,39.2,316,11,1,3,12
2019-11-12,Jharkhand,24.7,316,11,1,3,13
2019-11-12,Karnataka,175.6,316,11,1,3,14
2019-11-12,Kerala,71.4,316,11,1,3,15
2019-11-12,MP,221.1,316,11,1,3,16
2019-11-12,Maharashtra,409.9,316,11,1,3,17
2019-11-12,Manipur,2.4,316,11,1,3,18
2019-11-12,Meghalaya,5.7,316,11,1,3,19
2019-11-12,Mizoram,1.7,316,11,1,3,20
2019-11-12,Nagaland,2.2,316,11,1,3,21
2019-11-12,Odisha,65.0,316,11,1,3,22
2019-11-12,Pondy,7.6,316,11,1,3,23
2019-11-12,Punjab,104.0,316,11,1,3,24
2019-11-12,Rajasthan,196.9,316,11,1,3,25
2019-11-12,Sikkim,1.4,316,11,1,3,26
2019-11-12,Tamil Nadu,297.1,316,11,1,3,27
2019-11-12,Telangana,183.5,316,11,1,3,28
2019-11-12,Tripura,4.1,316,11,1,3,29
2019-11-12,UP,276.1,316,11,1,3,30
2019-11-12,Uttarakhand,34.0,316,11,1,3,31
2019-11-12,West Bengal,112.3,316,11,1,3,32
2019-11-13,Andhra Pradesh,165.5,317,11,2,3,0
2019-11-13,Arunachal Pradesh,2.0,317,11,2,3,1
2019-11-13,Assam,24.7,317,11,2,3,2
2019-11-13,Bihar,72.7,317,11,2,3,3
2019-11-13,Chandigarh,3.5,317,11,2,3,4
2019-11-13,Chhattisgarh,71.2,317,11,2,3,5
2019-11-13,DNH,18.0,317,11,2,3,6
2019-11-13,Delhi,60.6,317,11,2,3,7
2019-11-13,Goa,12.4,317,11,2,3,8
2019-11-13,Gujarat,307.0,317,11,2,3,9
2019-11-13,HP,27.8,317,11,2,3,10
2019-11-13,Haryana,114.4,317,11,2,3,11
2019-11-13,J&K,38.8,317,11,2,3,12
2019-11-13,Jharkhand,24.7,317,11,2,3,13
2019-11-13,Karnataka,172.8,317,11,2,3,14
2019-11-13,Kerala,72.6,317,11,2,3,15
2019-11-13,MP,222.6,317,11,2,3,16
2019-11-13,Maharashtra,410.3,317,11,2,3,17
2019-11-13,Manipur,2.4,317,11,2,3,18
2019-11-13,Meghalaya,5.6,317,11,2,3,19
2019-11-13,Mizoram,1.7,317,11,2,3,20
2019-11-13,Nagaland,2.1,317,11,2,3,21
2019-11-13,Odisha,65.2,317,11,2,3,22
2019-11-13,Pondy,7.4,317,11,2,3,23
2019-11-13,Punjab,101.8,317,11,2,3,24
2019-11-13,Rajasthan,194.3,317,11,2,3,25
2019-11-13,Sikkim,1.3,317,11,2,3,26
2019-11-13,Tamil Nadu,288.3,317,11,2,3,27
2019-11-13,Telangana,194.0,317,11,2,3,28
2019-11-13,Tripura,4.0,317,11,2,3,29
2019-11-13,UP,277.4,317,11,2,3,30
2019-11-13,Uttarakhand,34.3,317,11,2,3,31
2019-11-13,West Bengal,117.8,317,11,2,3,32
2019-11-14,Andhra Pradesh,168.3,318,11,3,3,0
2019-11-14,Arunachal Pradesh,2.1,318,11,3,3,1
2019-11-14,Assam,24.1,318,11,3,3,2
2019-11-14,Bihar,71.2,318,11,3,3,3
2019-11-14,Chandigarh,3.3,318,11,3,3,4
2019-11-14,Chhattisgarh,70.8,318,11,3,3,5
2019-11-14,DNH,18.2,318,11,3,3,6
2019-11-14,Delhi,60.4,318,11,3,3,7
2019-11-14,Goa,12.9,318,11,3,3,8
2019-11-14,Gujarat,313.7,318,11,3,3,9
2019-11-14,HP,27.6,318,11,3,3,10
2019-11-14,Haryana,110.5,318,11,3,3,11
2019-11-14,J&K,41.8,318,11,3,3,12
2019-11-14,Jharkhand,23.8,318,11,3,3,13
2019-11-14,Karnataka,172.0,318,11,3,3,14
2019-11-14,Kerala,72.1,318,11,3,3,15
2019-11-14,MP,224.7,318,11,3,3,16
2019-11-14,Maharashtra,416.2,318,11,3,3,17
2019-11-14,Manipur,2.5,318,11,3,3,18
2019-11-14,Meghalaya,5.8,318,11,3,3,19
2019-11-14,Mizoram,1.9,318,11,3,3,20
2019-11-14,Nagaland,2.2,318,11,3,3,21
2019-11-14,Odisha,66.7,318,11,3,3,22
2019-11-14,Pondy,7.4,318,11,3,3,23
2019-11-14,Punjab,101.3,318,11,3,3,24
2019-11-14,Rajasthan,200.5,318,11,3,3,25
2019-11-14,Sikkim,1.4,318,11,3,3,26
2019-11-14,Tamil Nadu,273.6,318,11,3,3,27
2019-11-14,Telangana,192.5,318,11,3,3,28
2019-11-14,Tripura,3.8,318,11,3,3,29
2019-11-14,UP,272.1,318,11,3,3,30
2019-11-14,Uttarakhand,33.3,318,11,3,3,31
2019-11-14,West Bengal,115.7,318,11,3,3,32
2019-11-15,Andhra Pradesh,168.3,319,11,4,3,0
2019-11-15,Arunachal Pradesh,2.0,319,11,4,3,1
2019-11-15,Assam,22.4,319,11,4,3,2
2019-11-15,Bihar,69.4,319,11,4,3,3
2019-11-15,Chandigarh,3.0,319,11,4,3,4
2019-11-15,Chhattisgarh,70.8,319,11,4,3,5
2019-11-15,DNH,17.7,319,11,4,3,6
2019-11-15,Delhi,58.5,319,11,4,3,7
2019-11-15,Goa,12.0,319,11,4,3,8
2019-11-15,Gujarat,299.7,319,11,4,3,9
2019-11-15,HP,25.3,319,11,4,3,10
2019-11-15,Haryana,101.8,319,11,4,3,11
2019-11-15,J&K,42.0,319,11,4,3,12
2019-11-15,Jharkhand,23.9,319,11,4,3,13
2019-11-15,Karnataka,164.1,319,11,4,3,14
2019-11-15,Kerala,65.4,319,11,4,3,15
2019-11-15,MP,227.0,319,11,4,3,16
2019-11-15,Maharashtra,406.7,319,11,4,3,17
2019-11-15,Manipur,2.5,319,11,4,3,18
2019-11-15,Meghalaya,5.7,319,11,4,3,19
2019-11-15,Mizoram,1.7,319,11,4,3,20
2019-11-15,Nagaland,2.1,319,11,4,3,21
2019-11-15,Odisha,64.2,319,11,4,3,22
2019-11-15,Pondy,6.7,319,11,4,3,23
2019-11-15,Punjab,93.0,319,11,4,3,24
2019-11-15,Rajasthan,203.7,319,11,4,3,25
2019-11-15,Sikkim,1.1,319,11,4,3,26
2019-11-15,Tamil Nadu,260.2,319,11,4,3,27
2019-11-15,Telangana,189.2,319,11,4,3,28
2019-11-15,Tripura,3.5,319,11,4,3,29
2019-11-15,UP,257.1,319,11,4,3,30
2019-11-15,Uttarakhand,30.9,319,11,4,3,31
2019-11-15,West Bengal,106.1,319,11,4,3,32
2019-11-16,Andhra Pradesh,196.6,320,11,5,3,0
2019-11-16,Arunachal Pradesh,2.2,320,11,5,3,1
2019-11-16,Assam,24.3,320,11,5,3,2
2019-11-16,Bihar,75.2,320,11,5,3,3
2019-11-16,Chandigarh,3.2,320,11,5,3,4
2019-11-16,Chhattisgarh,96.9,320,11,5,3,5
2019-11-16,DNH,18.1,320,11,5,3,6
2019-11-16,Delhi,61.2,320,11,5,3,7
2019-11-16,Goa,11.6,320,11,5,3,8
2019-11-16,Gujarat,333.7,320,11,5,3,9
2019-11-16,HP,28.1,320,11,5,3,10
2019-11-16,Haryana,118.8,320,11,5,3,11
2019-11-16,J&K,45.8,320,11,5,3,12
2019-11-16,Jharkhand,23.9,320,11,5,3,13
2019-11-16,Karnataka,244.2,320,11,5,3,14
2019-11-16,Kerala,79.9,320,11,5,3,15
2019-11-16,MP,218.8,320,11,5,3,16
2019-11-16,Maharashtra,449.1,320,11,5,3,17
2019-11-16,Manipur,2.5,320,11,5,3,18
2019-11-16,Meghalaya,6.3,320,11,5,3,19
2019-11-16,Mizoram,1.6,320,11,5,3,20
2019-11-16,Nagaland,2.2,320,11,5,3,21
2019-11-16,Odisha,88.4,320,11,5,3,22
2019-11-16,Pondy,8.1,320,11,5,3,23
2019-11-16,Punjab,106.3,320,11,5,3,24
2019-11-16,Rajasthan,222.7,320,11,5,3,25
2019-11-16,Sikkim,1.5,320,11,5,3,26
2019-11-16,Tamil Nadu,340.7,320,11,5,3,27
2019-11-16,Telangana,223.7,320,11,5,3,28
2019-11-16,Tripura,3.6,320,11,5,3,29
2019-11-16,UP,276.5,320,11,5,3,30
2019-11-16,Uttarakhand,34.7,320,11,5,3,31
2019-11-16,West Bengal,137.9,320,11,5,3,32
2019-11-17,Andhra Pradesh,199.2,321,11,6,3,0
2019-11-17,Arunachal Pradesh,2.3,321,11,6,3,1
2019-11-17,Assam,24.2,321,11,6,3,2
2019-11-17,Bihar,75.2,321,11,6,3,3
2019-11-17,Chandigarh,3.2,321,11,6,3,4
2019-11-17,Chhattisgarh,95.5,321,11,6,3,5
2019-11-17,DNH,18.6,321,11,6,3,6
2019-11-17,Delhi,61.4,321,11,6,3,7
2019-11-17,Goa,11.6,321,11,6,3,8
2019-11-17,Gujarat,334.4,321,11,6,3,9
2019-11-17,HP,28.1,321,11,6,3,10
2019-11-17,Haryana,122.5,321,11,6,3,11
2019-11-17,J&K,45.5,321,11,6,3,12
2019-11-17,Jharkhand,24.7,321,11,6,3,13
2019-11-17,Karnataka,248.9,321,11,6,3,14
2019-11-17,Kerala,80.8,321,11,6,3,15
2019-11-17,MP,222.0,321,11,6,3,16
2019-11-17,Maharashtra,463.7,321,11,6,3,17
2019-11-17,Manipur,2.4,321,11,6,3,18
2019-11-17,Meghalaya,6.3,321,11,6,3,19
2019-11-17,Mizoram,1.7,321,11,6,3,20
2019-11-17,Nagaland,1.9,321,11,6,3,21
2019-11-17,Odisha,88.8,321,11,6,3,22
2019-11-17,Pondy,8.3,321,11,6,3,23
2019-11-17,Punjab,110.6,321,11,6,3,24
2019-11-17,Rajasthan,230.4,321,11,6,3,25
2019-11-17,Sikkim,1.4,321,11,6,3,26
2019-11-17,Tamil Nadu,343.0,321,11,6,3,27
2019-11-17,Telangana,220.4,321,11,6,3,28
2019-11-17,Tripura,4.0,321,11,6,3,29
2019-11-17,UP,280.6,321,11,6,3,30
2019-11-17,Uttarakhand,35.7,321,11,6,3,31
2019-11-17,West Bengal,148.7,321,11,6,3,32
2019-11-18,Andhra Pradesh,198.1,322,11,0,3,0
2019-11-18,Arunachal Pradesh,2.4,322,11,0,3,1
2019-11-18,Assam,24.1,322,11,0,3,2
2019-11-18,Bihar,77.2,322,11,0,3,3
2019-11-18,Chandigarh,3.3,322,11,0,3,4
2019-11-18,Chhattisgarh,96.3,322,11,0,3,5
2019-11-18,DNH,18.6,322,11,0,3,6
2019-11-18,Delhi,62.2,322,11,0,3,7
2019-11-18,Goa,11.6,322,11,0,3,8
2019-11-18,Gujarat,330.9,322,11,0,3,9
2019-11-18,HP,29.9,322,11,0,3,10
2019-11-18,Haryana,125.2,322,11,0,3,11
2019-11-18,J&K,47.3,322,11,0,3,12
2019-11-18,Jharkhand,24.1,322,11,0,3,13
2019-11-18,Karnataka,247.0,322,11,0,3,14
2019-11-18,Kerala,80.7,322,11,0,3,15
2019-11-18,MP,219.1,322,11,0,3,16
2019-11-18,Maharashtra,459.1,322,11,0,3,17
2019-11-18,Manipur,2.2,322,11,0,3,18
2019-11-18,Meghalaya,6.2,322,11,0,3,19
2019-11-18,Mizoram,1.6,322,11,0,3,20
2019-11-18,Nagaland,2.1,322,11,0,3,21
2019-11-18,Odisha,86.2,322,11,0,3,22
2019-11-18,Pondy,8.2,322,11,0,3,23
2019-11-18,Punjab,111.8,322,11,0,3,24
2019-11-18,Rajasthan,225.0,322,11,0,3,25
2019-11-18,Sikkim,1.3,322,11,0,3,26
2019-11-18,Tamil Nadu,340.0,322,11,0,3,27
2019-11-18,Telangana,220.9,322,11,0,3,28
2019-11-18,Tripura,3.8,322,11,0,3,29
2019-11-18,UP,283.1,322,11,0,3,30
2019-11-18,Uttarakhand,36.9,322,11,0,3,31
2019-11-18,West Bengal,153.4,322,11,0,3,32
2019-11-19,Andhra Pradesh,197.4,323,11,1,3,0
2019-11-19,Arunachal Pradesh,2.3,323,11,1,3,1
2019-11-19,Assam,24.6,323,11,1,3,2
2019-11-19,Bihar,76.4,323,11,1,3,3
2019-11-19,Chandigarh,3.3,323,11,1,3,4
2019-11-19,Chhattisgarh,94.5,323,11,1,3,5
2019-11-19,DNH,18.7,323,11,1,3,6
2019-11-19,Delhi,61.4,323,11,1,3,7
2019-11-19,Goa,11.6,323,11,1,3,8
2019-11-19,Gujarat,332.3,323,11,1,3,9
2019-11-19,HP,29.2,323,11,1,3,10
2019-11-19,Haryana,115.7,323,11,1,3,11
2019-11-19,J&K,46.9,323,11,1,3,12
2019-11-19,Jharkhand,22.1,323,11,1,3,13
2019-11-19,Karnataka,247.8,323,11,1,3,14
2019-11-19,Kerala,81.2,323,11,1,3,15
2019-11-19,MP,212.2,323,11,1,3,16
2019-11-19,Maharashtra,452.8,323,11,1,3,17
2019-11-19,Manipur,2.4,323,11,1,3,18
2019-11-19,Meghalaya,6.1,323,11,1,3,19
2019-11-19,Mizoram,1.7,323,11,1,3,20
2019-11-19,Nagaland,2.1,323,11,1,3,21
2019-11-19,Odisha,86.0,323,11,1,3,22
2019-11-19,Pondy,8.2,323,11,1,3,23
2019-11-19,Punjab,107.5,323,11,1,3,24
2019-11-19,Rajasthan,219.4,323,11,1,3,25
2019-11-19,Sikkim,1.3,323,11,1,3,26
2019-11-19,Tamil Nadu,341.4,323,11,1,3,27
2019-11-19,Telangana,228.0,323,11,1,3,28
2019-11-19,Tripura,3.9,323,11,1,3,29
2019-11-19,UP,271.5,323,11,1,3,30
2019-11-19,Uttarakhand,35.5,323,11,1,3,31
2019-11-19,West Bengal,156.5,323,11,1,3,32
2019-11-20,Andhra Pradesh,197.4,324,11,2,3,0
2019-11-20,Arunachal Pradesh,2.1,324,11,2,3,1
2019-11-20,Assam,24.7,324,11,2,3,2
2019-11-20,Bihar,78.0,324,11,2,3,3
2019-11-20,Chandigarh,3.2,324,11,2,3,4
2019-11-20,Chhattisgarh,97.5,324,11,2,3,5
2019-11-20,DNH,18.2,324,11,2,3,6
2019-11-20,Delhi,64.2,324,11,2,3,7
2019-11-20,Goa,11.6,324,11,2,3,8
2019-11-20,Gujarat,334.5,324,11,2,3,9
2019-11-20,HP,29.1,324,11,2,3,10
2019-11-20,Haryana,118.4,324,11,2,3,11
2019-11-20,J&K,45.8,324,11,2,3,12
2019-11-20,Jharkhand,20.0,324,11,2,3,13
2019-11-20,Karnataka,249.9,324,11,2,3,14
2019-11-20,Kerala,80.9,324,11,2,3,15
2019-11-20,MP,210.7,324,11,2,3,16
2019-11-20,Maharashtra,448.9,324,11,2,3,17
2019-11-20,Manipur,2.3,324,11,2,3,18
2019-11-20,Meghalaya,6.2,324,11,2,3,19
2019-11-20,Mizoram,1.6,324,11,2,3,20
2019-11-20,Nagaland,2.1,324,11,2,3,21
2019-11-20,Odisha,85.5,324,11,2,3,22
2019-11-20,Pondy,8.7,324,11,2,3,23
2019-11-20,Punjab,111.0,324,11,2,3,24
2019-11-20,Rajasthan,218.2,324,11,2,3,25
2019-11-20,Sikkim,1.1,324,11,2,3,26
2019-11-20,Tamil Nadu,340.8,324,11,2,3,27
2019-11-20,Telangana,229.3,324,11,2,3,28
2019-11-20,Tripura,3.9,324,11,2,3,29
2019-11-20,UP,278.8,324,11,2,3,30
2019-11-20,Uttarakhand,35.7,324,11,2,3,31
2019-11-20,West Bengal,143.7,324,11,2,3,32
2019-11-21,Andhra Pradesh,196.6,325,11,3,3,0
2019-11-21,Arunachal Pradesh,2.1,325,11,3,3,1
2019-11-21,Assam,24.0,325,11,3,3,2
2019-11-21,Bihar,79.4,325,11,3,3,3
2019-11-21,Chandigarh,3.1,325,11,3,3,4
2019-11-21,Chhattisgarh,94.2,325,11,3,3,5
2019-11-21,DNH,18.1,325,11,3,3,6
2019-11-21,Delhi,59.4,325,11,3,3,7
2019-11-21,Goa,10.7,325,11,3,3,8
2019-11-21,Gujarat,334.3,325,11,3,3,9
2019-11-21,HP,28.0,325,11,3,3,10
2019-11-21,Haryana,122.6,325,11,3,3,11
2019-11-21,J&K,47.1,325,11,3,3,12
2019-11-21,Jharkhand,20.8,325,11,3,3,13
2019-11-21,Karnataka,242.1,325,11,3,3,14
2019-11-21,Kerala,79.8,325,11,3,3,15
2019-11-21,MP,212.6,325,11,3,3,16
2019-11-21,Maharashtra,451.2,325,11,3,3,17
2019-11-21,Manipur,2.3,325,11,3,3,18
2019-11-21,Meghalaya,6.1,325,11,3,3,19
2019-11-21,Mizoram,1.5,325,11,3,3,20
2019-11-21,Nagaland,2.0,325,11,3,3,21
2019-11-21,Odisha,84.3,325,11,3,3,22
2019-11-21,Pondy,8.1,325,11,3,3,23
2019-11-21,Punjab,116.5,325,11,3,3,24
2019-11-21,Rajasthan,220.9,325,11,3,3,25
2019-11-21,Sikkim,1.2,325,11,3,3,26
2019-11-21,Tamil Nadu,339.5,325,11,3,3,27
2019-11-21,Telangana,229.4,325,11,3,3,28
2019-11-21,Tripura,4.3,325,11,3,3,29
2019-11-21,UP,289.1,325,11,3,3,30
2019-11-21,Uttarakhand,36.0,325,11,3,3,31
2019-11-21,West Bengal,142.6,325,11,3,3,32
2019-11-22,Andhra Pradesh,192.0,326,11,4,3,0
2019-11-22,Arunachal Pradesh,2.1,326,11,4,3,1
2019-11-22,Assam,23.4,326,11,4,3,2
2019-11-22,Bihar,78.2,326,11,4,3,3
2019-11-22,Chandigarh,2.8,326,11,4,3,4
2019-11-22,Chhattisgarh,91.9,326,11,4,3,5
2019-11-22,DNH,18.2,326,11,4,3,6
2019-11-22,Delhi,57.5,326,11,4,3,7
2019-11-22,Goa,10.7,326,11,4,3,8
2019-11-22,Gujarat,327.0,326,11,4,3,9
2019-11-22,HP,25.2,326,11,4,3,10
2019-11-22,Haryana,114.9,326,11,4,3,11
2019-11-22,J&K,43.2,326,11,4,3,12
2019-11-22,Jharkhand,20.1,326,11,4,3,13
2019-11-22,Karnataka,230.0,326,11,4,3,14
2019-11-22,Kerala,73.9,326,11,4,3,15
2019-11-22,MP,199.5,326,11,4,3,16
2019-11-22,Maharashtra,439.0,326,11,4,3,17
2019-11-22,Manipur,2.6,326,11,4,3,18
2019-11-22,Meghalaya,6.1,326,11,4,3,19
2019-11-22,Mizoram,1.9,326,11,4,3,20
2019-11-22,Nagaland,2.2,326,11,4,3,21
2019-11-22,Odisha,81.3,326,11,4,3,22
2019-11-22,Pondy,7.5,326,11,4,3,23
2019-11-22,Punjab,116.9,326,11,4,3,24
2019-11-22,Rajasthan,215.3,326,11,4,3,25
2019-11-22,Sikkim,1.1,326,11,4,3,26
2019-11-22,Tamil Nadu,313.3,326,11,4,3,27
2019-11-22,Telangana,224.4,326,11,4,3,28
2019-11-22,Tripura,4.0,326,11,4,3,29
2019-11-22,UP,288.7,326,11,4,3,30
2019-11-22,Uttarakhand,33.7,326,11,4,3,31
2019-11-22,West Bengal,133.5,326,11,4,3,32
2019-11-23,Andhra Pradesh,172.2,327,11,5,3,0
2019-11-23,Arunachal Pradesh,2.0,327,11,5,3,1
2019-11-23,Assam,22.5,327,11,5,3,2
2019-11-23,Bihar,70.9,327,11,5,3,3
2019-11-23,Chandigarh,3.5,327,11,5,3,4
2019-11-23,Chhattisgarh,85.4,327,11,5,3,5
2019-11-23,DNH,18.2,327,11,5,3,6
2019-11-23,Delhi,66.8,327,11,5,3,7
2019-11-23,Goa,12.3,327,11,5,3,8
2019-11-23,Gujarat,316.8,327,11,5,3,9
2019-11-23,HP,28.4,327,11,5,3,10
2019-11-23,Haryana,118.1,327,11,5,3,11
2019-11-23,J&K,50.0,327,11,5,3,12
2019-11-23,Jharkhand,23.8,327,11,5,3,13
2019-11-23,Karnataka,207.9,327,11,5,3,14
2019-11-23,Kerala,72.9,327,11,5,3,15
2019-11-23,MP,231.6,327,11,5,3,16
2019-11-23,Maharashtra,403.7,327,11,5,3,17
2019-11-23,Manipur,2.8,327,11,5,3,18
2019-11-23,Meghalaya,6.0,327,11,5,3,19
2019-11-23,Mizoram,2.0,327,11,5,3,20
2019-11-23,Nagaland,2.0,327,11,5,3,21
2019-11-23,Odisha,72.0,327,11,5,3,22
2019-11-23,Pondy,7.1,327,11,5,3,23
2019-11-23,Punjab,101.4,327,11,5,3,24
2019-11-23,Rajasthan,233.3,327,11,5,3,25
2019-11-23,Sikkim,1.2,327,11,5,3,26
2019-11-23,Tamil Nadu,301.7,327,11,5,3,27
2019-11-23,Telangana,190.9,327,11,5,3,28
2019-11-23,Tripura,4.3,327,11,5,3,29
2019-11-23,UP,256.7,327,11,5,3,30
2019-11-23,Uttarakhand,37.3,327,11,5,3,31
2019-11-23,West Bengal,118.7,327,11,5,3,32
2019-11-24,Andhra Pradesh,174.8,328,11,6,3,0
2019-11-24,Arunachal Pradesh,2.1,328,11,6,3,1
2019-11-24,Assam,23.2,328,11,6,3,2
2019-11-24,Bihar,72.1,328,11,6,3,3
2019-11-24,Chandigarh,3.6,328,11,6,3,4
2019-11-24,Chhattisgarh,86.6,328,11,6,3,5
2019-11-24,DNH,18.1,328,11,6,3,6
2019-11-24,Delhi,67.1,328,11,6,3,7
2019-11-24,Goa,12.3,328,11,6,3,8
2019-11-24,Gujarat,323.4,328,11,6,3,9
2019-11-24,HP,29.0,328,11,6,3,10
2019-11-24,Haryana,123.0,328,11,6,3,11
2019-11-24,J&K,49.4,328,11,6,3,12
2019-11-24,Jharkhand,24.2,328,11,6,3,13
2019-11-24,Karnataka,212.3,328,11,6,3,14
2019-11-24,Kerala,73.2,328,11,6,3,15
2019-11-24,MP,236.3,328,11,6,3,16
2019-11-24,Maharashtra,420.1,328,11,6,3,17
2019-11-24,Manipur,2.5,328,11,6,3,18
2019-11-24,Meghalaya,6.0,328,11,6,3,19
2019-11-24,Mizoram,2.0,328,11,6,3,20
2019-11-24,Nagaland,2.1,328,11,6,3,21
2019-11-24,Odisha,73.7,328,11,6,3,22
2019-11-24,Pondy,7.4,328,11,6,3,23
2019-11-24,Punjab,105.8,328,11,6,3,24
2019-11-24,Rajasthan,236.5,328,11,6,3,25
2019-11-24,Sikkim,1.3,328,11,6,3,26
2019-11-24,Tamil Nadu,309.9,328,11,6,3,27
2019-11-24,Telangana,193.1,328,11,6,3,28
2019-11-24,Tripura,3.4,328,11,6,3,29
2019-11-24,UP,257.5,328,11,6,3,30
2019-11-24,Uttarakhand,37.8,328,11,6,3,31
2019-11-24,West Bengal,126.9,328,11,6,3,32
2019-11-25,Andhra Pradesh,174.5,329,11,0,3,0
2019-11-25,Arunachal Pradesh,2.2,329,11,0,3,1
2019-11-25,Assam,23.4,329,11,0,3,2
2019-11-25,Bihar,68.5,329,11,0,3,3
2019-11-25,Chandigarh,3.5,329,11,0,3,4
2019-11-25,Chhattisgarh,82.8,329,11,0,3,5
2019-11-25,DNH,17.5,329,11,0,3,6
2019-11-25,Delhi,66.5,329,11,0,3,7
2019-11-25,Goa,12.6,329,11,0,3,8
2019-11-25,Gujarat,324.3,329,11,0,3,9
